payment_id,customer_id,staff_id,rental_id,amount,payment_date
10382,190,2,1666,1.99,2005-06-15 00:45:37
10383,428,2,3545,2.99,2005-08-16 10:26:37
10384,140,1,7985,0.99,2005-05-30 11:55:37
10385,486,2,7520,1.99,2005-07-04 17:47:37
10386,311,1,2271,4.99,2005-07-26 02:36:37
10387,548,2,9507,5.99,2005-08-31 00:39:37
10388,37,2,7435,7.99,2005-06-08 13:20:37
10389,309,2,2446,0.99,2005-07-24 19:00:37
10390,492,2,1211,8.99,2005-06-30 10:41:37
10391,254,1,11471,1.99,2005-06-30 06:49:37
10392,162,2,7901,2.99,2005-07-19 18:14:37
10393,544,1,6502,2.99,2005-06-17 21:30:37
10394,450,2,7726,0.99,2005-07-03 01:35:37
10395,172,2,12060,5.99,2005-08-03 10:08:37
10396,540,2,8641,8.99,2005-06-22 23:44:37
10397,427,2,12476,0.99,2005-05-30 06:24:37
10398,378,2,9925,0.99,2005-07-28 16:10:37
10399,55,1,2580,9.99,2005-06-20 17:29:37
10400,233,2,11635,8.99,2005-07-02 13:30:37
10401,154,2,6192,9.99,2005-09-15 05:32:37
10402,198,2,15605,2.99,2005-09-04 16:09:37
10403,508,1,6681,0.99,2005-08-26 11:18:37
10404,309,1,13713,0.99,2005-06-29 17:49:37
10405,551,1,2444,7.99,2005-08-12 08:52:37
10406,482,1,2274,6.99,2005-07-17 03:15:37
10407,318,1,11133,3.99,2005-05-30 19:02:37
10408,364,1,13479,5.99,2005-06-11 16:14:37
10409,293,2,15083,6.99,2005-07-25 04:54:37
10410,391,2,9088,2.99,2005-06-27 17:32:37
10411,540,1,7143,3.99,2005-07-04 13:29:37
10412,114,1,10374,2.99,2005-09-16 05:48:37
10413,446,1,2519,5.99,2005-08-19 02:48:37
10414,421,1,15461,9.99,2005-09-13 20:22:37
10415,221,1,2694,7.99,2005-05-30 23:12:37
10416,21,1,3625,8.99,2005-06-12 05:47:37
10417,222,1,6247,5.99,2005-09-14 14:24:37
10418,305,1,11170,5.99,2005-08-12 04:41:37
10419,44,1,6362,4.99,2005-08-17 14:19:37
10420,21,1,7640,8.99,2005-06-29 02:12:37
10421,550,2,11152,5.99,2005-09-07 11:49:37
10422,544,2,5966,9.99,2005-06-25 11:21:37
10423,431,1,3321,3.99,2005-08-27 00:27:37
10424,548,2,6377,4.99,2005-08-11 22:50:37
10425,489,2,10801,6.99,2005-07-23 16:05:37
10426,287,1,16040,7.99,2005-08-20 07:39:37
10427,544,1,6815,4.99,2005-06-11 10:48:37
10428,5,1,7999,5.99,2005-06-06 04:30:37
10429,61,1,1861,2.99,2005-07-30 10:35:37
10430,397,2,5481,7.99,2005-08-26 17:44:37
10431,282,1,9863,0.99,2005-08-11 06:30:37
10432,483,2,69,5.99,2005-07-26 12:18:37
10433,386,1,2111,3.99,2005-07-19 01:52:37
10434,422,2,8822,1.99,2005-09-07 12:44:37
10435,196,1,10974,3.99,2005-08-16 13:02:37
10436,38,2,7364,4.99,2005-09-18 10:47:37
10437,195,1,11501,0.99,2005-09-19 17:31:37
10438,314,1,5817,3.99,2005-08-16 08:16:37
10439,194,1,14130,7.99,2005-08-21 05:58:37
10440,533,1,2310,8.99,2005-09-16 18:04:37
10441,175,2,15112,4.99,2005-08-04 12:52:37
10442,463,2,2458,9.99,2005-08-28 17:18:37
10443,523,1,716,0.99,2005-06-20 06:14:37
10444,491,2,11055,2.99,2005-06-23 06:56:37
10445,475,2,3209,0.99,2005-05-26 21:43:37
10446,322,1,13229,0.99,2005-08-27 21:03:37
10447,139,2,13886,9.99,2005-07-29 03:30:37
10448,599,1,13018,7.99,2005-07-25 07:58:37
10449,57,1,4318,3.99,2005-06-26 10:28:37
10450,156,2,14025,7.99,2005-08-30 00:50:37
10451,540,1,14723,4.99,2005-07-10 16:05:37
10452,510,2,4652,7.99,2005-06-11 22:17:37
10453,284,1,4726,5.99,2005-08-05 05:56:37
10454,101,2,11913,5.99,2005-07-18 01:28:37
10455,464,2,2667,7.99,2005-06-08 03:35:37
10456,527,2,4848,1.99,2005-08-13 08:44:37
10457,258,2,10331,1.99,2005-07-27 16:17:37
10458,339,2,4166,2.99,2005-08-31 09:13:37
10459,399,1,14592,9.99,2005-08-08 01:34:37
10460,499,1,15554,0.99,2005-08-23 04:05:37
10461,297,2,6283,9.99,2005-09-08 16:14:37
10462,346,1,6426,9.99,2005-07-10 15:42:37
10463,247,2,8594,3.99,2005-08-28 19:42:37
10464,431,1,2968,0.99,2005-06-26 16:05:37
10465,513,2,1389,7.99,2005-07-23 15:34:37
10466,352,2,4283,9.99,2005-08-17 10:35:37
10467,46,2,235,2.99,2005-07-17 07:55:37
10468,131,1,11771,9.99,2005-07-03 21:16:37
10469,360,1,14346,6.99,2005-05-28 15:13:37
10470,255,1,2174,8.99,2005-09-22 15:19:37
10471,24,1,5927,0.99,2005-07-08 15:08:37
10472,530,1,12966,8.99,2005-06-30 16:08:37
10473,145,1,13406,1.99,2005-08-31 19:29:37
10474,397,1,5185,6.99,2005-09-05 20:09:37
10475,117,2,5504,4.99,2005-08-21 01:40:37
10476,99,1,13718,9.99,2005-06-24 15:12:37
10477,22,1,12341,7.99,2005-09-18 12:41:37
10478,576,1,11645,1.99,2005-09-05 07:52:37
10479,537,1,6983,5.99,2005-08-25 11:11:37
10480,175,1,6424,5.99,2005-08-03 22:34:37
10481,593,2,3287,5.99,2005-06-13 18:07:37
10482,172,2,14874,8.99,2005-06-28 22:44:37
10483,347,2,4144,8.99,2005-08-25 06:46:37
10484,191,1,7092,4.99,2005-06-11 12:14:37
10485,372,1,2567,3.99,2005-08-08 14:28:37
10486,192,2,9963,6.99,2005-08-02 06:06:37
10487,295,2,10077,4.99,2005-07-26 22:12:37
10488,508,1,11114,8.99,2005-08-13 07:10:37
10489,336,2,1018,0.99,2005-06-24 09:09:37
10490,111,2,8110,6.99,2005-07-07 17:45:37
10491,58,2,3092,1.99,2005-05-31 03:19:37
10492,547,2,363,6.99,2005-08-02 12:16:37
10493,136,1,9006,9.99,2005-06-30 19:15:37
10494,455,2,10808,3.99,2005-09-08 09:48:37
10495,444,1,13002,1.99,2005-06-17 22:15:37
10496,303,2,10098,6.99,2005-06-12 08:08:37
10497,569,1,6246,6.99,2005-09-05 09:27:37
10498,180,2,11202,0.99,2005-09-18 23:50:37
10499,48,2,13973,1.99,2005-08-19 23:40:37
10500,415,1,7477,3.99,2005-08-03 12:13:37
10501,580,2,5704,1.99,2005-07-19 14:18:37
10502,310,1,10440,0.99,2005-05-31 19:56:37
10503,107,1,1581,2.99,2005-09-17 20:55:37
10504,588,2,6922,4.99,2005-07-03 22:45:37
10505,497,2,4678,2.99,2005-09-07 16:49:37
10506,8,1,14527,5.99,2005-07-12 00:03:37
10507,141,1,2451,6.99,2005-06-15 05:00:37
10508,60,1,2361,6.99,2005-08-06 19:29:37
10509,104,2,11637,1.99,2005-08-10 01:11:37
10510,217,1,12170,1.99,2005-06-07 13:39:37
10511,461,1,11687,5.99,2005-09-10 08:14:37
10512,323,1,12239,1.99,2005-08-24 05:13:37
10513,333,1,10209,2.99,2005-09-15 20:20:37
10514,251,1,6014,7.99,2005-09-21 08:22:37
10515,516,1,7831,0.99,2005-08-08 19:49:37
10516,105,1,1141,7.99,2005-07-16 17:08:37
10517,387,2,15602,8.99,2005-08-31 11:18:37
10518,129,1,14683,1.99,2005-08-25 18:51:37
10519,8,1,12793,9.99,2005-09-22 08:10:37
10520,530,1,1587,1.99,2005-07-12 20:52:37
10521,435,2,8662,5.99,2005-06-06 16:16:37
10522,131,1,14135,1.99,2005-09-12 13:08:37
10523,163,2,14219,8.99,2005-05-28 10:39:37
10524,39,1,13108,4.99,2005-07-09 10:15:37
10525,412,2,12045,4.99,2005-07-31 21:59:37
10526,334,1,10695,6.99,2005-06-09 01:17:37
10527,570,2,11804,0.99,2005-08-30 12:06:37
10528,421,1,4376,3.99,2005-07-14 17:09:37
10529,175,2,926,7.99,2005-06-23 12:01:37
10530,317,1,12239,3.99,2005-08-10 15:12:37
10531,119,1,3215,8.99,2005-07-12 19:36:37
10532,215,1,6030,5.99,2005-09-14 15:29:37
10533,396,1,463,1.99,2005-06-19 06:45:37
10534,391,2,14728,8.99,2005-08-01 17:55:37
10535,471,2,11515,1.99,2005-09-08 09:00:37
10536,595,1,7769,0.99,2005-09-06 01:26:37
10537,385,2,2825,3.99,2005-09-07 01:22:37
10538,391,2,3396,4.99,2005-07-03 22:02:37
10539,366,1,280,8.99,2005-06-07 04:04:37
10540,65,2,6462,0.99,2005-06-24 23:10:37
10541,243,2,2006,3.99,2005-06-28 18:30:37
10542,556,2,8958,7.99,2005-08-21 00:38:37
10543,144,2,11539,5.99,2005-07-19 10:52:37
10544,474,1,2921,7.99,2005-09-05 20:01:37
10545,15,2,4283,6.99,2005-06-01 15:44:37
10546,114,1,1473,0.99,2005-06-09 00:11:37
10547,324,1,2128,3.99,2005-06-10 22:22:37
10548,92,2,8140,8.99,2005-07-27 18:06:37
10549,47,2,9542,4.99,2005-09-19 23:24:37
10550,581,1,1462,6.99,2005-07-07 08:32:37
10551,252,2,7993,3.99,2005-07-16 03:44:37
10552,5,1,6033,7.99,2005-09-14 03:22:37
10553,54,2,12970,5.99,2005-09-13 02:36:37
10554,87,1,9955,1.99,2005-06-01 06:04:37
10555,101,1,11534,7.99,2005-07-31 07:13:37
10556,34,1,7586,0.99,2005-08-04 19:34:37
10557,536,1,11377,0.99,2005-08-31 12:22:37
10558,319,1,1927,4.99,2005-06-25 09:46:37
10559,79,2,2925,3.99,2005-09-14 04:20:37
10560,5,2,14983,3.99,2005-09-04 14:32:37
10561,450,1,7081,3.99,2005-06-26 11:45:37
10562,167,2,1668,2.99,2005-08-24 04:08:37
10563,455,2,5529,2.99,2005-09-08 22:25:37
10564,79,1,11712,6.99,2005-08-16 17:23:37
10565,337,2,10755,9.99,2005-09-10 08:16:37
10566,568,2,1788,9.99,2005-09-10 12:21:37
10567,579,1,2023,1.99,2005-09-21 15:44:37
10568,35,2,1268,9.99,2005-08-15 14:07:37
10569,27,2,10562,5.99,2005-08-31 20:13:37
10570,82,1,4355,8.99,2005-09-05 08:18:37
10571,552,1,4886,9.99,2005-07-16 12:39:37
10572,128,2,8042,7.99,2005-05-29 03:00:37
10573,112,2,142,2.99,2005-08-22 15:24:37
10574,580,1,6638,0.99,2005-08-13 15:19:37
10575,387,2,4985,1.99,2005-07-06 21:38:37
10576,214,2,15677,2.99,2005-05-29 22:19:37
10577,65,1,14008,7.99,2005-08-21 17:27:37
10578,505,1,10399,1.99,2005-08-17 09:27:37
10579,468,2,14424,7.99,2005-09-15 20:04:37
10580,449,1,9101,6.99,2005-06-18 20:19:37
10581,490,1,15367,7.99,2005-08-18 13:21:37
10582,178,2,4828,9.99,2005-09-14 09:18:37
10583,355,2,412,6.99,2005-07-27 16:04:37
10584,530,1,7732,0.99,2005-06-08 17:51:37
10585,579,1,1735,5.99,2005-09-04 13:31:37
10586,139,2,6545,9.99,2005-09-03 13:59:37
10587,210,2,13420,0.99,2005-07-20 05:39:37
10588,317,2,321,6.99,2005-06-15 18:25:37
10589,572,1,9743,5.99,2005-08-30 23:49:37
10590,141,1,6484,0.99,2005-08-25 05:51:37
10591,583,2,10794,6.99,2005-06-05 14:02:37
10592,288,2,1274,6.99,2005-07-24 15:56:37
10593,458,1,13772,6.99,2005-09-06 13:46:37
10594,129,2,6330,0.99,2005-08-04 14:36:37
10595,243,1,15119,6.99,2005-09-22 07:03:37
10596,554,1,15769,0.99,2005-06-13 20:58:37
10597,498,2,14860,3.99,2005-07-01 08:58:37
10598,63,2,6511,8.99,2005-08-15 14:15:37
10599,490,1,10455,5.99,2005-09-15 21:34:37
10600,128,1,15524,5.99,2005-07-13 09:20:37
10601,444,2,9325,7.99,2005-08-17 06:53:37
10602,164,1,11758,2.99,2005-06-26 02:48:37
10603,532,2,12883,3.99,2005-08-20 06:36:37
10604,42,1,9394,2.99,2005-09-20 21:07:37
10605,235,2,12693,8.99,2005-05-26 02:51:37
10606,402,2,3021,9.99,2005-06-27 20:02:37
10607,486,2,3392,6.99,2005-08-27 05:49:37
10608,360,1,3354,6.99,2005-06-05 05:10:37
10609,327,2,7706,7.99,2005-07-13 06:22:37
10610,306,2,6323,2.99,2005-05-27 09:42:37
10611,427,2,5001,4.99,2005-07-16 00:45:37
10612,248,1,8832,2.99,2005-08-08 18:17:37
10613,476,2,3265,9.99,2005-09-11 03:37:37
10614,497,2,4492,8.99,2005-08-07 02:48:37
10615,586,2,6710,7.99,2005-09-03 14:23:37
10616,330,2,4191,6.99,2005-06-14 20:37:37
10617,373,2,8090,7.99,2005-07-21 14:12:37
10618,216,1,5339,1.99,2005-06-23 14:22:37
10619,544,1,8909,8.99,2005-09-11 10:56:37
10620,334,1,7196,7.99,2005-06-16 08:44:37
10621,411,2,4209,7.99,2005-06-28 10:42:37
10622,467,2,1557,1.99,2005-08-03 02:07:37
10623,376,1,10283,5.99,2005-05-27 12:08:37
10624,519,2,13530,2.99,2005-07-19 03:33:37
10625,478,1,15897,2.99,2005-06-17 23:10:37
10626,149,1,6305,9.99,2005-06-06 03:37:37
10627,154,1,11013,3.99,2005-07-10 07:25:37
10628,29,2,3162,1.99,2005-09-11 02:19:37
10629,142,1,7283,8.99,2005-06-30 15:28:37
10630,432,1,13407,3.99,2005-06-08 09:52:37
10631,9,1,10018,9.99,2005-07-04 00:06:37
10632,149,1,15110,0.99,2005-09-08 15:15:37
10633,149,2,2158,2.99,2005-09-08 07:30:37
10634,391,2,2290,7.99,2005-07-28 15:02:37
10635,211,2,15226,2.99,2005-09-08 00:31:37
10636,336,2,3810,5.99,2005-06-04 17:29:37
10637,158,2,11936,4.99,2005-05-25 16:58:37
10638,188,2,1387,2.99,2005-06-04 19:51:37
10639,186,1,2001,7.99,2005-07-08 13:23:37
10640,184,2,13146,0.99,2005-08-04 05:11:37
10641,133,2,11677,7.99,2005-08-11 11:53:37
10642,256,1,6096,5.99,2005-09-13 12:32:37
10643,90,2,295,7.99,2005-06-17 03:45:37
10644,55,1,12356,7.99,2005-06-10 14:27:37
10645,312,2,6660,4.99,2005-07-26 05:35:37
10646,482,1,7351,4.99,2005-07-06 11:22:37
10647,50,2,4331,4.99,2005-05-27 07:39:37
10648,78,2,3466,3.99,2005-05-31 21:37:37
10649,470,2,1048,5.99,2005-09-14 22:24:37
10650,285,2,1650,4.99,2005-06-29 09:50:37
10651,302,2,5552,8.99,2005-08-16 19:30:37
10652,221,2,4328,1.99,2005-06-23 06:53:37
10653,75,1,392,4.99,2005-07-06 10:31:37
10654,241,1,14963,4.99,2005-07-30 11:06:37
10655,468,1,691,7.99,2005-09-12 07:07:37
10656,145,2,8952,3.99,2005-06-02 13:54:37
10657,275,2,6122,6.99,2005-08-09 23:51:37
10658,459,1,15172,9.99,2005-09-21 18:36:37
10659,101,1,6863,1.99,2005-07-11 21:05:37
10660,200,1,6413,3.99,2005-09-22 06:22:37
10661,198,1,1670,2.99,2005-09-04 02:26:37
10662,358,2,11555,9.99,2005-07-19 17:30:37
10663,54,1,12711,9.99,2005-07-22 23:34:37
10664,274,1,3272,6.99,2005-08-21 06:37:37
10665,341,2,5843,6.99,2005-08-24 22:56:37
10666,367,2,10578,1.99,2005-08-20 15:04:37
10667,517,2,3939,9.99,2005-06-12 00:44:37
10668,78,2,6549,5.99,2005-06-24 07:22:37
10669,202,2,9654,1.99,2005-08-27 06:31:37
10670,341,1,4204,7.99,2005-08-29 00:58:37
10671,154,1,12404,7.99,2005-07-08 00:05:37
10672,254,2,11814,5.99,2005-06-25 08:56:37
10673,225,2,2277,5.99,2005-08-13 00:46:37
10674,564,1,506,9.99,2005-07-05 23:47:37
10675,211,2,3816,3.99,2005-09-23 06:22:37
10676,285,2,11881,8.99,2005-07-01 18:24:37
10677,565,2,8577,5.99,2005-09-16 01:41:37
10678,240,1,2967,1.99,2005-05-26 15:48:37
10679,46,2,13093,0.99,2005-09-18 18:34:37
10680,585,1,3712,2.99,2005-06-08 01:23:37
10681,193,1,10258,3.99,2005-06-28 20:29:37
10682,116,1,6826,4.99,2005-09-17 14:27:37
10683,518,1,3498,9.99,2005-08-02 00:53:37
10684,536,2,13694,3.99,2005-09-21 08:28:37
10685,220,1,4237,8.99,2005-05-27 18:34:37
10686,431,2,12517,7.99,2005-09-03 19:22:37
10687,147,1,9969,0.99,2005-06-18 13:36:37
10688,267,1,4397,5.99,2005-05-25 23:55:37
10689,286,2,138,3.99,2005-07-26 12:19:37
10690,117,1,9221,9.99,2005-08-31 07:38:37
10691,304,1,4102,7.99,2005-06-24 00:08:37
10692,320,1,5355,7.99,2005-08-21 08:25:37
10693,174,2,4514,0.99,2005-08-30 02:44:37
10694,456,2,6734,3.99,2005-06-28 12:33:37
10695,138,1,1297,3.99,2005-06-24 11:26:37
10696,345,1,13117,7.99,2005-09-22 06:26:37
10697,332,2,8552,7.99,2005-06-16 09:24:37
10698,103,1,14648,0.99,2005-06-21 09:14:37
10699,400,2,6562,9.99,2005-07-20 01:48:37
10700,112,1,6029,4.99,2005-09-10 11:12:37
10701,583,1,4075,8.99,2005-09-07 18:42:37
10702,58,2,8374,1.99,2005-06-12 14:33:37
10703,452,1,6265,0.99,2005-06-01 16:24:37
10704,110,1,12821,5.99,2005-06-16 02:52:37
10705,253,1,5161,2.99,2005-09-13 15:41:37
10706,497,2,3187,3.99,2005-08-07 00:04:37
10707,569,2,13794,3.99,2005-07-18 16:55:37
10708,51,2,7206,8.99,2005-08-29 07:17:37
10709,34,1,4565,6.99,2005-08-13 08:10:37
10710,437,1,13052,2.99,2005-09-18 08:25:37
10711,305,1,10880,4.99,2005-08-11 19:43:37
10712,313,2,3539,7.99,2005-07-12 09:50:37
10713,104,2,7471,1.99,2005-07-10 21:16:37
10714,123,2,10535,9.99,2005-08-19 08:43:37
10715,412,1,1167,4.99,2005-07-11 00:04:37
10716,476,2,5859,1.99,2005-07-21 01:02:37
10717,309,1,15428,2.99,2005-09-11 20:03:37
10718,197,1,1670,5.99,2005-07-18 14:48:37
10719,167,1,8244,9.99,2005-07-17 12:20:37
10720,536,1,3796,0.99,2005-07-16 05:52:37
10721,61,1,15802,9.99,2005-09-05 17:11:37
10722,510,2,10886,8.99,2005-08-01 02:51:37
10723,419,2,14767,9.99,2005-07-07 18:00:37
10724,449,2,3176,0.99,2005-07-30 04:07:37
10725,549,2,4205,4.99,2005-08-02 15:43:37
10726,149,1,10502,5.99,2005-09-12 01:55:37
10727,196,2,2321,8.99,2005-07-06 22:41:37
10728,108,1,1046,0.99,2005-07-24 07:51:37
10729,150,2,14402,3.99,2005-07-29 13:26:37
10730,582,1,5224,9.99,2005-07-22 14:57:37
10731,509,1,5544,4.99,2005-08-12 13:55:37
10732,10,1,2132,1.99,2005-06-21 22:14:37
10733,245,1,6543,0.99,2005-07-03 08:29:37
10734,200,2,4542,3.99,2005-07-30 22:51:37
10735,251,2,14584,8.99,2005-07-06 04:49:37
10736,31,2,9901,8.99,2005-08-27 09:43:37
10737,440,2,1902,3.99,2005-08-10 16:03:37
10738,132,2,14291,1.99,2005-06-25 22:01:37
10739,305,1,1336,1.99,2005-08-04 13:05:37
10740,141,1,5222,8.99,2005-08-15 20:51:37
10741,286,2,4083,5.99,2005-09-17 06:05:37
10742,595,1,786,9.99,2005-06-30 06:41:37
10743,540,1,11228,0.99,2005-06-30 07:02:37
10744,394,2,11692,1.99,2005-09-07 02:59:37
10745,325,2,7032,9.99,2005-08-28 16:14:37
10746,77,2,10030,3.99,2005-08-17 10:00:37
10747,538,1,3114,2.99,2005-06-26 20:49:37
10748,124,2,12759,3.99,2005-08-05 07:19:37
10749,154,2,5822,0.99,2005-06-09 13:57:37
10750,223,2,15339,5.99,2005-08-04 22:16:37
10751,229,1,12389,6.99,2005-09-10 12:15:37
10752,300,2,14129,5.99,2005-06-22 14:50:37
10753,101,2,9025,1.99,2005-07-11 10:22:37
10754,67,1,3678,5.99,2005-09-01 13:01:37
10755,254,1,12711,6.99,2005-09-16 01:19:37
10756,331,1,12661,7.99,2005-08-28 13:15:37
10757,594,1,7908,8.99,2005-09-14 13:42:37
10758,580,1,4998,2.99,2005-07-29 08:46:37
10759,487,2,727,0.99,2005-09-18 16:34:37
10760,178,1,14628,2.99,2005-08-07 00:06:37
10761,372,2,7925,5.99,2005-09-06 13:37:37
10762,468,2,10699,8.99,2005-09-16 18:57:37
10763,506,1,7573,4.99,2005-08-13 01:14:37
10764,288,2,10054,8.99,2005-09-03 04:11:37
10765,236,2,9535,3.99,2005-08-07 01:50:37
10766,372,2,9842,6.99,2005-08-28 14:31:37
10767,484,1,3014,0.99,2005-09-13 01:57:37
10768,364,1,14297,9.99,2005-09-19 08:38:37
10769,18,2,12206,0.99,2005-07-16 21:53:37
10770,93,1,9013,3.99,2005-08-21 13:43:37
10771,398,2,11761,8.99,2005-07-13 04:10:37
10772,219,1,13202,9.99,2005-06-01 17:17:37
10773,85,2,5962,6.99,2005-08-18 16:05:37
10774,570,2,10252,3.99,2005-08-21 03:09:37
10775,184,2,10661,1.99,2005-07-25 17:26:37
10776,349,1,1446,5.99,2005-06-14 23:09:37
10777,257,2,1880,3.99,2005-06-17 01:30:37
10778,222,1,11246,0.99,2005-09-11 03:12:37
10779,4,1,8081,6.99,2005-06-01 11:33:37
10780,487,1,11886,5.99,2005-05-27 08:03:37
10781,327,1,1370,5.99,2005-08-23 10:01:37
10782,548,2,15867,5.99,2005-05-31 03:26:37
10783,262,2,2433,6.99,2005-08-04 17:04:37
10784,39,2,14202,1.99,2005-07-18 02:06:37
10785,467,1,13187,1.99,2005-08-24 22:19:37
10786,545,2,7797,1.99,2005-08-18 15:35:37
10787,343,2,2100,0.99,2005-07-10 13:52:37
10788,117,2,15034,4.99,2005-08-07 10:58:37
10789,417,1,6853,2.99,2005-07-03 08:38:37
10790,88,1,5997,2.99,2005-06-16 14:01:37
10791,209,2,7261,8.99,2005-05-29 22:59:37
10792,43,2,1572,0.99,2005-07-22 17:05:37
10793,472,2,12031,1.99,2005-07-20 19:42:37
10794,249,1,13842,3.99,2005-06-29 09:55:37
10795,209,2,11633,1.99,2005-05-27 08:20:37
10796,554,1,8535,5.99,2005-07-25 11:07:37
10797,268,1,3785,8.99,2005-08-14 00:51:37
10798,170,2,2259,7.99,2005-08-26 19:25:37
10799,364,2,8066,7.99,2005-07-27 13:13:37
10800,598,1,13810,4.99,2005-07-12 05:21:37
10801,240,1,9275,9.99,2005-07-07 02:28:37
10802,438,2,8736,6.99,2005-07-13 12:33:37
10803,80,2,7769,2.99,2005-07-29 08:49:37
10804,536,1,13060,9.99,2005-09-14 08:56:37
10805,573,1,5919,2.99,2005-08-31 23:22:37
10806,244,2,12001,4.99,2005-08-21 11:22:37
10807,577,2,2211,1.99,2005-09-23 03:21:37
10808,473,1,3704,8.99,2005-09-02 01:00:37
10809,114,2,15963,4.99,2005-08-17 00:16:37
10810,151,1,5463,5.99,2005-08-02 16:13:37
10811,13,2,13230,8.99,2005-09-17 22:25:37
10812,43,2,13638,9.99,2005-06-24 01:40:37
10813,599,1,6796,9.99,2005-09-16 20:43:37
10814,479,2,15833,0.99,2005-07-17 14:12:37
10815,469,2,8509,4.99,2005-07-21 15:16:37
10816,384,1,667,8.99,2005-06-07 00:37:37
10817,53,1,8047,4.99,2005-09-16 01:45:37
10818,23,2,9671,6.99,2005-08-30 23:43:37
10819,589,2,12515,5.99,2005-07-04 16:47:37
10820,527,1,8105,7.99,2005-07-18 20:51:37
10821,439,1,1893,8.99,2005-08-30 14:12:37
10822,365,1,9341,5.99,2005-07-24 22:14:37
10823,528,2,12774,6.99,2005-08-09 01:09:37
10824,341,1,5812,7.99,2005-07-07 06:42:37
10825,495,2,10977,4.99,2005-06-19 08:48:37
10826,321,1,12616,0.99,2005-07-13 23:52:37
10827,212,1,64,8.99,2005-08-26 01:29:37
10828,235,2,1586,8.99,2005-09-06 03:39:37
10829,73,2,1103,4.99,2005-06-27 00:16:37
10830,293,2,265,2.99,2005-08-01 21:50:37
10831,266,1,10618,2.99,2005-05-28 17:42:37
10832,39,1,14972,5.99,2005-06-28 16:55:37
10833,173,2,10735,3.99,2005-06-17 14:54:37
10834,437,2,8933,1.99,2005-05-27 02:21:37
10835,180,2,8764,1.99,2005-06-07 03:26:37
10836,419,1,9668,8.99,2005-07-15 09:33:37
10837,239,1,13760,9.99,2005-06-29 19:42:37
10838,188,1,15123,3.99,2005-06-30 10:12:37
10839,176,1,1245,0.99,2005-08-16 20:15:37
10840,223,1,6290,1.99,2005-07-31 23:05:37
10841,89,1,8432,7.99,2005-06-17 19:49:37
10842,349,2,2510,7.99,2005-06-24 03:29:37
10843,384,2,13310,8.99,2005-08-20 16:54:37
10844,199,2,12875,7.99,2005-08-04 18:31:37
10845,449,1,12835,7.99,2005-09-07 01:39:37
10846,169,1,9538,1.99,2005-08-02 21:12:37
10847,244,2,4849,4.99,2005-08-17 06:13:37
10848,470,2,6061,8.99,2005-06-24 16:18:37
10849,325,2,753,6.99,2005-06-01 19:20:37
10850,140,1,15821,3.99,2005-05-31 06:51:37
10851,112,1,11284,1.99,2005-09-06 04:25:37
10852,362,2,4487,9.99,2005-07-26 19:27:37
10853,542,1,14391,6.99,2005-07-16 20:14:37
10854,416,2,8060,5.99,2005-06-04 08:40:37
10855,339,1,1166,6.99,2005-09-17 20:05:37
10856,197,2,11050,3.99,2005-07-23 09:26:37
10857,134,2,11155,5.99,2005-05-27 07:49:37
10858,560,1,12164,6.99,2005-07-22 01:59:37
10859,412,1,10248,7.99,2005-09-02 05:32:37
10860,111,1,4237,5.99,2005-09-13 20:04:37
10861,448,1,3580,9.99,2005-07-20 06:58:37
10862,468,2,15403,0.99,2005-05-27 08:07:37
10863,137,1,369,4.99,2005-08-23 14:08:37
10864,284,1,9919,6.99,2005-06-11 08:32:37
10865,336,1,15846,0.99,2005-07-25 05:41:37
10866,528,2,10767,0.99,2005-08-31 12:24:37
10867,236,2,11367,8.99,2005-09-12 21:27:37
10868,535,1,1304,1.99,2005-06-27 09:46:37
10869,95,2,4526,3.99,2005-09-11 21:43:37
10870,226,2,15782,5.99,2005-06-04 21:50:37
10871,467,1,7442,9.99,2005-06-04 04:34:37
10872,223,2,13691,2.99,2005-07-23 13:10:37
10873,114,2,14630,2.99,2005-09-02 09:13:37
10874,558,1,11147,9.99,2005-08-05 03:31:37
10875,424,2,4850,8.99,2005-09-19 01:36:37
10876,533,2,3826,1.99,2005-06-18 16:17:37
10877,417,1,1553,4.99,2005-07-07 00:41:37
10878,40,1,4400,2.99,2005-07-29 02:20:37
10879,577,2,318,4.99,2005-05-30 13:09:37
10880,111,2,6428,5.99,2005-07-22 00:48:37
10881,174,2,850,6.99,2005-08-20 09:44:37
10882,576,2,8042,2.99,2005-06-11 07:08:37
10883,392,1,8903,4.99,2005-09-21 18:25:37
10884,509,1,11049,1.99,2005-06-10 14:00:37
10885,526,2,14237,8.99,2005-09-23 09:16:37
10886,239,1,10504,8.99,2005-08-17 01:30:37
10887,103,2,4086,9.99,2005-06-21 12:01:37
10888,314,2,1504,4.99,2005-06-29 19:56:37
10889,273,1,7321,5.99,2005-09-01 04:34:37
10890,541,2,5768,1.99,2005-09-17 07:45:37
10891,484,2,9904,2.99,2005-08-12 10:10:37
10892,420,1,3974,9.99,2005-06-06 10:51:37
10893,510,2,6336,7.99,2005-07-25 20:26:37
10894,514,1,3704,8.99,2005-09-10 09:46:37
10895,542,2,12409,2.99,2005-06-13 18:12:37
10896,567,1,2984,6.99,2005-07-19 06:15:37
10897,558,1,10907,7.99,2005-08-24 04:33:37
10898,492,2,6915,4.99,2005-07-27 19:26:37
10899,421,1,6794,7.99,2005-05-25 21:17:37
